date,experiment,round,assay,plate,condition,control,strain,row,col,trait,phenotype
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA2517,C,4,median.EXT,1114
20200319,sqsthemi,NA,NA,1,water,None,ECA859/CB4856,C,5,median.EXT,1212
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/CB4856,C,6,median.EXT,1104
20200319,sqsthemi,NA,NA,1,water,None,CB4856/ECA2517,C,7,median.EXT,1192
20200319,sqsthemi,NA,NA,1,water,None,ECA859/ECA2517,C,8,median.EXT,1141
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA859,C,9,median.EXT,1188.5
20200319,sqsthemi,NA,NA,1,zinc,water,N2/N2,D,1,median.EXT,696
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/CB4856,D,2,median.EXT,444
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA859,D,3,median.EXT,322
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA2517,D,4,median.EXT,464
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/CB4856,D,5,median.EXT,433.5
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/CB4856,D,6,median.EXT,529.5
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/ECA2517,D,7,median.EXT,412
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA2517,D,8,median.EXT,407
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA859,D,9,median.EXT,495.5
20200319,sqsthemi,NA,NA,1,zinc,water,N2/N2,E,1,median.EXT,711
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/CB4856,E,2,median.EXT,460
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA859,E,3,median.EXT,293.5
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA2517,E,4,median.EXT,426.5
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/CB4856,E,5,median.EXT,452
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/CB4856,E,6,median.EXT,431.5
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/ECA2517,E,7,median.EXT,440.5
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA2517,E,8,median.EXT,427
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA859,E,9,median.EXT,477
20200319,sqsthemi,NA,NA,1,zinc,water,N2/N2,F,1,median.EXT,607
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/CB4856,F,2,median.EXT,433
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA859,F,3,median.EXT,287
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA2517,F,4,median.EXT,463
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/CB4856,F,5,median.EXT,335
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/CB4856,F,6,median.EXT,516
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/ECA2517,F,7,median.EXT,429
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA2517,F,8,median.EXT,358
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA859,F,9,median.EXT,478
20200319,sqsthemi,NA,NA,1,zinc,water,N2/N2,G,1,median.EXT,684
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/CB4856,G,2,median.EXT,483
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA859,G,3,median.EXT,444
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA2517,G,4,median.EXT,420
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/CB4856,G,5,median.EXT,466
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/CB4856,G,6,median.EXT,437
20200319,sqsthemi,NA,NA,1,zinc,water,CB4856/ECA2517,G,7,median.EXT,377
20200319,sqsthemi,NA,NA,1,zinc,water,ECA859/ECA2517,G,8,median.EXT,417
20200319,sqsthemi,NA,NA,1,zinc,water,ECA2517/ECA859,G,9,median.EXT,384.5
20200319,sqsthemi,NA,NA,2,water,None,N2/N2,A,1,median.EXT,1287.5
20200319,sqsthemi,NA,NA,2,water,None,CB4856/CB4856,A,2,median.EXT,1105
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/ECA2517,A,4,median.EXT,1189
20200319,sqsthemi,NA,NA,2,water,None,ECA859/CB4856,A,5,median.EXT,1317
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/CB4856,A,6,median.EXT,1232.5
20200319,sqsthemi,NA,NA,2,water,None,CB4856/ECA2517,A,7,median.EXT,1215
20200319,sqsthemi,NA,NA,2,water,None,ECA859/ECA2517,A,8,median.EXT,948
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/ECA859,A,9,median.EXT,1291
20200319,sqsthemi,NA,NA,2,water,None,N2/N2,B,1,median.EXT,1279
20200319,sqsthemi,NA,NA,2,water,None,CB4856/CB4856,B,2,median.EXT,1182
20200319,sqsthemi,NA,NA,2,water,None,ECA859/ECA859,B,3,median.EXT,1179
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/ECA2517,B,4,median.EXT,1086
20200319,sqsthemi,NA,NA,2,water,None,ECA859/CB4856,B,5,median.EXT,1325.5
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/CB4856,B,6,median.EXT,1204
20200319,sqsthemi,NA,NA,2,water,None,CB4856/ECA2517,B,7,median.EXT,1229
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/ECA859,B,9,median.EXT,1175
20200319,sqsthemi,NA,NA,2,water,None,N2/N2,C,1,median.EXT,1186
20200319,sqsthemi,NA,NA,2,water,None,CB4856/CB4856,C,2,median.EXT,1185
20200319,sqsthemi,NA,NA,2,water,None,ECA859/ECA859,C,3,median.EXT,1187
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/ECA2517,C,4,median.EXT,1176
20200319,sqsthemi,NA,NA,2,water,None,ECA859/CB4856,C,5,median.EXT,1212
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/CB4856,C,6,median.EXT,1143.5
20200319,sqsthemi,NA,NA,2,water,None,CB4856/ECA2517,C,7,median.EXT,1215.5
20200319,sqsthemi,NA,NA,2,water,None,ECA859/ECA2517,C,8,median.EXT,1042.5
20200319,sqsthemi,NA,NA,2,water,None,ECA2517/ECA859,C,9,median.EXT,1137
20200319,sqsthemi,NA,NA,2,zinc,water,N2/N2,D,1,median.EXT,580
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/CB4856,D,2,median.EXT,531
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA859,D,3,median.EXT,253
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA2517,D,4,median.EXT,403
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/CB4856,D,5,median.EXT,451
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/CB4856,D,6,median.EXT,457.5
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/ECA2517,D,7,median.EXT,397
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA2517,D,8,median.EXT,481
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA859,D,9,median.EXT,460
20200319,sqsthemi,NA,NA,2,zinc,water,N2/N2,E,1,median.EXT,663
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/CB4856,E,2,median.EXT,457
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA859,E,3,median.EXT,301.5
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA2517,E,4,median.EXT,438
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/CB4856,E,5,median.EXT,344
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/CB4856,E,6,median.EXT,417
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/ECA2517,E,7,median.EXT,404
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA2517,E,8,median.EXT,499
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA859,E,9,median.EXT,536.5
20200319,sqsthemi,NA,NA,2,zinc,water,N2/N2,F,1,median.EXT,452
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/CB4856,F,2,median.EXT,515.5
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA859,F,3,median.EXT,416
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA2517,F,4,median.EXT,400
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/CB4856,F,5,median.EXT,396.5
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/CB4856,F,6,median.EXT,495
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/ECA2517,F,7,median.EXT,351
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA2517,F,8,median.EXT,439
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA859,F,9,median.EXT,396
20200319,sqsthemi,NA,NA,2,zinc,water,N2/N2,G,1,median.EXT,655
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/CB4856,G,2,median.EXT,427.5
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA859,G,3,median.EXT,373
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA2517,G,4,median.EXT,415.5
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/CB4856,G,5,median.EXT,433
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/CB4856,G,6,median.EXT,411
20200319,sqsthemi,NA,NA,2,zinc,water,CB4856/ECA2517,G,7,median.EXT,462.5
20200319,sqsthemi,NA,NA,2,zinc,water,ECA859/ECA2517,G,8,median.EXT,520
20200319,sqsthemi,NA,NA,2,zinc,water,ECA2517/ECA859,G,9,median.EXT,409
20200319,sqsthemi,NA,NA,3,water,None,N2/N2,A,1,median.EXT,1266.5
20200319,sqsthemi,NA,NA,3,water,None,CB4856/CB4856,A,2,median.EXT,1225
20200319,sqsthemi,NA,NA,3,water,None,ECA859/ECA859,A,3,median.EXT,1219
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/ECA2517,A,4,median.EXT,1146
20200319,sqsthemi,NA,NA,3,water,None,ECA859/CB4856,A,5,median.EXT,1250
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/CB4856,A,6,median.EXT,1169
20200319,sqsthemi,NA,NA,3,water,None,CB4856/ECA2517,A,7,median.EXT,1161
20200319,sqsthemi,NA,NA,3,water,None,ECA859/ECA2517,A,8,median.EXT,1146.5
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/ECA859,A,9,median.EXT,1238
20200319,sqsthemi,NA,NA,3,water,None,N2/N2,B,1,median.EXT,1131
20200319,sqsthemi,NA,NA,3,water,None,CB4856/CB4856,B,2,median.EXT,1213.5
20200319,sqsthemi,NA,NA,3,water,None,ECA859/ECA859,B,3,median.EXT,1167.5
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/ECA2517,B,4,median.EXT,1012.5
20200319,sqsthemi,NA,NA,3,water,None,ECA859/CB4856,B,5,median.EXT,1164.5
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/CB4856,B,6,median.EXT,1241
20200319,sqsthemi,NA,NA,3,water,None,CB4856/ECA2517,B,7,median.EXT,1201
20200319,sqsthemi,NA,NA,3,water,None,ECA859/ECA2517,B,8,median.EXT,960
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/ECA859,B,9,median.EXT,1106
20200319,sqsthemi,NA,NA,3,water,None,N2/N2,C,1,median.EXT,1289
20200319,sqsthemi,NA,NA,3,water,None,CB4856/CB4856,C,2,median.EXT,1333
20200319,sqsthemi,NA,NA,3,water,None,ECA859/ECA859,C,3,median.EXT,1185.5
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/ECA2517,C,4,median.EXT,1280
20200319,sqsthemi,NA,NA,3,water,None,ECA859/CB4856,C,5,median.EXT,1152.5
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/CB4856,C,6,median.EXT,1136
20200319,sqsthemi,NA,NA,3,water,None,CB4856/ECA2517,C,7,median.EXT,1284
20200319,sqsthemi,NA,NA,3,water,None,ECA859/ECA2517,C,8,median.EXT,1165
20200319,sqsthemi,NA,NA,3,water,None,ECA2517/ECA859,C,9,median.EXT,1171
20200319,sqsthemi,NA,NA,3,zinc,water,N2/N2,D,1,median.EXT,745.5
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/CB4856,D,2,median.EXT,419
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA859,D,3,median.EXT,354
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/ECA2517,D,4,median.EXT,375
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/CB4856,D,5,median.EXT,354
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/CB4856,D,6,median.EXT,496
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/ECA2517,D,7,median.EXT,398.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA2517,D,8,median.EXT,352.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/ECA859,D,9,median.EXT,339
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/CB4856,E,2,median.EXT,448
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA859,E,3,median.EXT,337
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/CB4856,E,5,median.EXT,405
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/CB4856,E,6,median.EXT,479
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/ECA2517,E,7,median.EXT,351.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA2517,E,8,median.EXT,447.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/ECA859,E,9,median.EXT,396.5
20200319,sqsthemi,NA,NA,3,zinc,water,N2/N2,F,1,median.EXT,634
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/CB4856,F,2,median.EXT,512
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA859,F,3,median.EXT,391
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/ECA2517,F,4,median.EXT,423.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/CB4856,F,5,median.EXT,365
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/CB4856,F,6,median.EXT,436
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/ECA2517,F,7,median.EXT,410
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA2517,F,8,median.EXT,403
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/ECA859,F,9,median.EXT,317
20200319,sqsthemi,NA,NA,3,zinc,water,N2/N2,G,1,median.EXT,550
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/CB4856,G,2,median.EXT,425.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA859,G,3,median.EXT,359
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/ECA2517,G,4,median.EXT,407.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/CB4856,G,5,median.EXT,295
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/CB4856,G,6,median.EXT,514
20200319,sqsthemi,NA,NA,3,zinc,water,CB4856/ECA2517,G,7,median.EXT,397.5
20200319,sqsthemi,NA,NA,3,zinc,water,ECA859/ECA2517,G,8,median.EXT,464
20200319,sqsthemi,NA,NA,3,zinc,water,ECA2517/ECA859,G,9,median.EXT,404
20200319,sqsthemi,NA,NA,4,water,None,N2/N2,A,1,median.EXT,1422
20200319,sqsthemi,NA,NA,4,water,None,CB4856/CB4856,A,2,median.EXT,1205
20200319,sqsthemi,NA,NA,4,water,None,ECA859/ECA859,A,3,median.EXT,1220
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/ECA2517,A,4,median.EXT,1199
20200319,sqsthemi,NA,NA,4,water,None,ECA859/CB4856,A,5,median.EXT,1284
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/CB4856,A,6,median.EXT,1307
20200319,sqsthemi,NA,NA,4,water,None,CB4856/ECA2517,A,7,median.EXT,1116.5
20200319,sqsthemi,NA,NA,4,water,None,ECA859/ECA2517,A,8,median.EXT,1190
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/ECA859,A,9,median.EXT,1157
20200319,sqsthemi,NA,NA,4,water,None,N2/N2,B,1,median.EXT,1245
20200319,sqsthemi,NA,NA,4,water,None,CB4856/CB4856,B,2,median.EXT,1235.5
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/ECA2517,B,4,median.EXT,1160.5
20200319,sqsthemi,NA,NA,4,water,None,ECA859/CB4856,B,5,median.EXT,1316
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/CB4856,B,6,median.EXT,1143
20200319,sqsthemi,NA,NA,4,water,None,CB4856/ECA2517,B,7,median.EXT,1293
20200319,sqsthemi,NA,NA,4,water,None,ECA859/ECA2517,B,8,median.EXT,1331
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/ECA859,B,9,median.EXT,1189
20200319,sqsthemi,NA,NA,4,water,None,N2/N2,C,1,median.EXT,1374
20200319,sqsthemi,NA,NA,4,water,None,CB4856/CB4856,C,2,median.EXT,1270
20200319,sqsthemi,NA,NA,4,water,None,ECA859/ECA859,C,3,median.EXT,1135.5
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/CB4856,C,6,median.EXT,1160
20200319,sqsthemi,NA,NA,4,water,None,CB4856/ECA2517,C,7,median.EXT,1278
20200319,sqsthemi,NA,NA,4,water,None,ECA859/ECA2517,C,8,median.EXT,1236.5
20200319,sqsthemi,NA,NA,4,water,None,ECA2517/ECA859,C,9,median.EXT,1200.5
20200319,sqsthemi,NA,NA,4,zinc,water,N2/N2,D,1,median.EXT,681
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/ECA859,D,3,median.EXT,357.5
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA2517,D,4,median.EXT,429.5
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/CB4856,D,5,median.EXT,473
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/CB4856,D,6,median.EXT,486
20200319,sqsthemi,NA,NA,4,zinc,water,CB4856/ECA2517,D,7,median.EXT,372
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/ECA2517,D,8,median.EXT,381
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA859,D,9,median.EXT,403
20200319,sqsthemi,NA,NA,4,zinc,water,N2/N2,E,1,median.EXT,603
20200319,sqsthemi,NA,NA,4,zinc,water,CB4856/CB4856,E,2,median.EXT,512
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/ECA859,E,3,median.EXT,357
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA2517,E,4,median.EXT,440
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/CB4856,E,6,median.EXT,493
20200319,sqsthemi,NA,NA,4,zinc,water,CB4856/ECA2517,E,7,median.EXT,447
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/ECA2517,E,8,median.EXT,517
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA859,E,9,median.EXT,474.5
20200319,sqsthemi,NA,NA,4,zinc,water,N2/N2,F,1,median.EXT,659.5
20200319,sqsthemi,NA,NA,4,zinc,water,CB4856/CB4856,F,2,median.EXT,444
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/ECA859,F,3,median.EXT,447
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA2517,F,4,median.EXT,422.5
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/CB4856,F,5,median.EXT,504
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/CB4856,F,6,median.EXT,356
20200319,sqsthemi,NA,NA,4,zinc,water,CB4856/ECA2517,F,7,median.EXT,422
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/ECA2517,F,8,median.EXT,535.5
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA859,F,9,median.EXT,410
20200319,sqsthemi,NA,NA,4,zinc,water,N2/N2,G,1,median.EXT,532
20200319,sqsthemi,NA,NA,4,zinc,water,CB4856/CB4856,G,2,median.EXT,449
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/ECA859,G,3,median.EXT,369
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA2517,G,4,median.EXT,438
20200319,sqsthemi,NA,NA,4,zinc,water,ECA859/CB4856,G,5,median.EXT,386.5
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/CB4856,G,6,median.EXT,517
20200319,sqsthemi,NA,NA,4,zinc,water,CB4856/ECA2517,G,7,median.EXT,396
20200319,sqsthemi,NA,NA,4,zinc,water,ECA2517/ECA859,G,9,median.EXT,348.5
20200319,sqsthemi,NA,NA,5,water,None,N2/N2,A,1,median.EXT,1355
20200319,sqsthemi,NA,NA,5,water,None,CB4856/CB4856,A,2,median.EXT,1362
20200319,sqsthemi,NA,NA,5,water,None,ECA859/ECA859,A,3,median.EXT,1155
20200319,sqsthemi,NA,NA,5,water,None,ECA2517/ECA2517,A,4,median.EXT,1177
20200319,sqsthemi,NA,NA,5,water,None,ECA859/CB4856,A,5,median.EXT,1269
20200319,sqsthemi,NA,NA,5,water,None,ECA2517/CB4856,A,6,median.EXT,1033
20200319,sqsthemi,NA,NA,5,water,None,CB4856/ECA2517,A,7,median.EXT,1259.5
20200319,sqsthemi,NA,NA,5,water,None,ECA859/ECA2517,A,8,median.EXT,1190
20200319,sqsthemi,NA,NA,5,water,None,ECA2517/ECA859,A,9,median.EXT,1202
20200319,sqsthemi,NA,NA,5,water,None,N2/N2,B,1,median.EXT,1397
20200319,sqsthemi,NA,NA,5,water,None,CB4856/CB4856,B,2,median.EXT,1355
20200319,sqsthemi,NA,NA,5,water,None,ECA859/ECA859,B,3,median.EXT,1181
20200319,sqsthemi,NA,NA,5,water,None,ECA2517/ECA2517,B,4,median.EXT,1244
20200319,sqsthemi,NA,NA,5,water,None,ECA859/CB4856,B,5,median.EXT,1307.5
20200319,sqsthemi,NA,NA,5,water,None,ECA2517/CB4856,B,6,median.EXT,1240
20200319,sqsthemi,NA,NA,5,water,None,CB4856/ECA2517,B,7,median.EXT,1175
20200319,sqsthemi,NA,NA,5,water,None,ECA859/ECA2517,B,8,median.EXT,1180
20200319,sqsthemi,NA,NA,5,water,None,ECA2517/ECA859,B,9,median.EXT,1242.5
20200319,sqsthemi,NA,NA,5,zinc,water,N2/N2,C,1,median.EXT,577
20200319,sqsthemi,NA,NA,5,zinc,water,CB4856/CB4856,C,2,median.EXT,508
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/ECA859,C,3,median.EXT,355
20200319,sqsthemi,NA,NA,5,zinc,water,ECA2517/ECA2517,C,4,median.EXT,392
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/CB4856,C,5,median.EXT,372.5
20200319,sqsthemi,NA,NA,5,zinc,water,ECA2517/CB4856,C,6,median.EXT,511
20200319,sqsthemi,NA,NA,5,zinc,water,CB4856/ECA2517,C,7,median.EXT,462
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/ECA2517,C,8,median.EXT,424
20200319,sqsthemi,NA,NA,5,zinc,water,ECA2517/ECA859,C,9,median.EXT,360.5
20200319,sqsthemi,NA,NA,5,zinc,water,N2/N2,D,1,median.EXT,693.5
20200319,sqsthemi,NA,NA,5,zinc,water,CB4856/CB4856,D,2,median.EXT,491.5
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/ECA859,D,3,median.EXT,329.5
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/CB4856,D,5,median.EXT,455.5
20200319,sqsthemi,NA,NA,5,zinc,water,ECA2517/CB4856,D,6,median.EXT,566
20200319,sqsthemi,NA,NA,5,zinc,water,ECA2517/ECA859,D,9,median.EXT,467
20200319,sqsthemi,NA,NA,5,zinc,water,N2/N2,E,1,median.EXT,721
20200319,sqsthemi,NA,NA,5,zinc,water,CB4856/CB4856,E,2,median.EXT,524
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/ECA859,E,3,median.EXT,321
20200319,sqsthemi,NA,NA,5,zinc,water,ECA2517/ECA2517,E,4,median.EXT,428
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/CB4856,E,5,median.EXT,410.5
20200319,sqsthemi,NA,NA,5,zinc,water,CB4856/ECA2517,E,7,median.EXT,415.5
20200319,sqsthemi,NA,NA,5,zinc,water,ECA859/ECA2517,E,8,median.EXT,474.5
20200319,sqsthemi,NA,NA,5,zinc,water,ECA2517/ECA859,E,9,median.EXT,435
20200319,sqsthemi,NA,NA,1,water,None,N2/N2,A,1,median.norm.EXT,2.9907192575406034
20200319,sqsthemi,NA,NA,1,water,None,CB4856/CB4856,A,2,median.norm.EXT,2.7742663656884874
20200319,sqsthemi,NA,NA,1,water,None,ECA859/ECA859,A,3,median.norm.EXT,2.781038374717833
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA2517,A,4,median.norm.EXT,2.6794871794871793
20200319,sqsthemi,NA,NA,1,water,None,ECA859/CB4856,A,5,median.norm.EXT,2.8498645961881257
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/CB4856,A,6,median.norm.EXT,2.8149782499581733
20200319,sqsthemi,NA,NA,1,water,None,CB4856/ECA2517,A,7,median.norm.EXT,2.6993318485523385
20200319,sqsthemi,NA,NA,1,water,None,ECA859/ECA2517,A,8,median.norm.EXT,2.68896623435163
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA859,A,9,median.norm.EXT,2.764830508474576
20200319,sqsthemi,NA,NA,1,water,None,N2/N2,B,1,median.norm.EXT,3.0076923076923077
20200319,sqsthemi,NA,NA,1,water,None,CB4856/CB4856,B,2,median.norm.EXT,3.089556800815079
20200319,sqsthemi,NA,NA,1,water,None,ECA859/ECA859,B,3,median.norm.EXT,2.8876651982378854
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA2517,B,4,median.norm.EXT,2.7686746987951807
20200319,sqsthemi,NA,NA,1,water,None,ECA859/CB4856,B,5,median.norm.EXT,2.811111111111111
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/CB4856,B,6,median.norm.EXT,2.796143250688705
20200319,sqsthemi,NA,NA,1,water,None,CB4856/ECA2517,B,7,median.norm.EXT,2.764127764127764
20200319,sqsthemi,NA,NA,1,water,None,ECA859/ECA2517,B,8,median.norm.EXT,2.690671031096563
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA859,B,9,median.norm.EXT,2.534278959810875
20200319,sqsthemi,NA,NA,1,water,None,N2/N2,C,1,median.norm.EXT,3.0240373751525285
20200319,sqsthemi,NA,NA,1,water,None,CB4856/CB4856,C,2,median.norm.EXT,3.0887115979995237
20200319,sqsthemi,NA,NA,1,water,None,ECA859/ECA859,C,3,median.norm.EXT,2.8579545454545454
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA2517,C,4,median.norm.EXT,2.7509578544061304
20200319,sqsthemi,NA,NA,1,water,None,ECA859/CB4856,C,5,median.norm.EXT,3.0173697270471465
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/CB4856,C,6,median.norm.EXT,2.820359281437126
20200319,sqsthemi,NA,NA,1,water,None,CB4856/ECA2517,C,7,median.norm.EXT,2.902083333333333
20200319,sqsthemi,NA,NA,1,water,None,ECA859/ECA2517,C,8,median.norm.EXT,2.703791469194313
20200319,sqsthemi,NA,NA,1,water,None,ECA2517/ECA859,C,9,median.norm.EXT,2.72017626528858
20200319,sqsthemi,NA,NA,1,zinc,water,N2/N2,D,1,median.norm.EXT,2.200557103064067
